קישור, שם, מספר חדש, דירוג, מספר קודם
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156367,"הצעת חוק חניה לנכים (תיקון - תג נכה אישי), התשפ'א-2021",פ\24\502,1,פ/1131/22
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156367,"הצעת חוק חניה לנכים (תיקון - תג נכה אישי), התשפ'א-2021",פ\24\502,1,פ/191/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156367,"הצעת חוק חניה לנכים (תיקון - תג נכה אישי), התשפ'א-2021",פ\24\502,1,פ/191/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156800,"הצעת חוק המים (תיקון - איסור הפסקת אספקת מים בשל חובות של רשויות מקומיות), התשפ'א-2021",פ\24\479,,פ/1834/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157517,"הצעת חוק לתיקון פקודת התעבורה (פטור מאגרת רישיון לרכב חשמלי), התשפ'א-2021",פ\24\507,0,פ/14/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157517,"הצעת חוק לתיקון פקודת התעבורה (פטור מאגרת רישיון לרכב חשמלי), התשפ'א-2021",פ\24\507,-1,פ/573/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157517,"הצעת חוק לתיקון פקודת התעבורה (פטור מאגרת רישיון לרכב חשמלי), התשפ'א-2021",פ\24\507,-1,פ/1455/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157517,"הצעת חוק לתיקון פקודת התעבורה (פטור מאגרת רישיון לרכב חשמלי), התשפ'א-2021",פ\24\507,-1,פ/1455/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156187,"הצעת חוק הצבת מכשירי החייאה במקומות ציבוריים (תיקון - בדיקות תקינות שנתיות ותיעודן), התשפ'א-2021",פ\24\733,-2,פ/438/22
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156187,"הצעת חוק הצבת מכשירי החייאה במקומות ציבוריים (תיקון - בדיקות תקינות שנתיות ותיעודן), התשפ'א-2021",פ\24\733,-2,פ/244/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156187,"הצעת חוק הצבת מכשירי החייאה במקומות ציבוריים (תיקון - בדיקות תקינות שנתיות ותיעודן), התשפ'א-2021",פ\24\733,-2,פ/244/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156419,"הצעת חוק מיסוי מקרקעין (שבח ורכישה) (תיקון - חזקת דירה יחידה), התשפ'א-2021",פ\24\721,,פ/402/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156419,"הצעת חוק מיסוי מקרקעין (שבח ורכישה) (תיקון - חזקת דירה יחידה), התשפ'א-2021",פ\24\721,,פ/402/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156769,"הצעת חוק שירות ביטחון (תיקון - פטור מטעמי מצפון), התשפ'א-2021",פ\24\678,,פ/1030/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156769,"הצעת חוק שירות ביטחון (תיקון - פטור מטעמי מצפון), התשפ'א-2021",פ\24\678,,פ/1667/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156769,"הצעת חוק שירות ביטחון (תיקון - פטור מטעמי מצפון), התשפ'א-2021",פ\24\678,,פ/1667/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156773,"הצעת חוק סיוע לקטינים נפגעי עבירות מין או אלימות (תיקון - טיפול נפשי לילדים), התשפ'א-2021",פ\24\704,,פ/1733/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156773,"הצעת חוק סיוע לקטינים נפגעי עבירות מין או אלימות (תיקון - טיפול נפשי לילדים), התשפ'א-2021",פ\24\704,,פ/1733/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157273,"הצעת חוק דמי מחלה (היעדרות בשל מחלת ילד) (תיקון - היעדרות בשל מחלת ילדו של בן זוג), התשפ'א-2021",פ\24\564,,פ/663/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157273,"הצעת חוק דמי מחלה (היעדרות בשל מחלת ילד) (תיקון - היעדרות בשל מחלת ילדו של בן זוג), התשפ'א-2021",פ\24\564,,פ/664/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157273,"הצעת חוק דמי מחלה (היעדרות בשל מחלת ילד) (תיקון - היעדרות בשל מחלת ילדו של בן זוג), התשפ'א-2021",פ\24\564,,פ/664/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156074,"הצעת חוק-יסוד: הממשלה (תיקון - הפסקת כהונה של ראש הממשלה, שר או סגן שר מחמת הגשת כתב אישום)",פ\24\439,0,פ/173/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156074,"הצעת חוק-יסוד: הממשלה (תיקון - הפסקת כהונה של ראש הממשלה, שר או סגן שר מחמת הגשת כתב אישום)",פ\24\439,,פ/2419/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156074,"הצעת חוק-יסוד: הממשלה (תיקון - הפסקת כהונה של ראש הממשלה, שר או סגן שר מחמת הגשת כתב אישום)",פ\24\439,0,פ/173/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156074,"הצעת חוק-יסוד: הממשלה (תיקון - הפסקת כהונה של ראש הממשלה, שר או סגן שר מחמת הגשת כתב אישום)",פ\24\439,,פ/2419/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156810,"הצעת חוק ביטוח בריאות ממלכתי (תיקון - מתן טיפולי שיניים, פה ולסת למבוטח עם שיתוק מוחין), התשפ'א-2021",פ\24\536,-1,פ/911/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156810,"הצעת חוק ביטוח בריאות ממלכתי (תיקון - מתן טיפולי שיניים, פה ולסת למבוטח עם שיתוק מוחין), התשפ'א-2021",פ\24\536,-1,פ/911/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157108,"הצעת חוק השתלת אברים (תיקון - שינוי ברירת המחדל), התשפ'א-2021",פ\24\591,,פ/2006/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2158012,"הצעת חוק למניעת העישון במקומות ציבוריים והחשיפה לעישון (תיקון - איסור עישון במקומות ציבוריים פתוחים), התשפ'א-2021",פ\24\588,-2,פ/148/22
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156103,"הצעת חוק זכויות, שירותים והתאמות בחינוך לילדים עם צרכים מיוחדים, התשפ'א-2021",פ\24\584,-2,פ/323/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156103,"הצעת חוק זכויות, שירותים והתאמות בחינוך לילדים עם צרכים מיוחדים, התשפ'א-2021",פ\24\584,-2,פ/323/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156903,"הצעת חוק הרשות לטיפול בנפגעי הלם קרב, התשפ'א-2021",פ\24\534,,פ/389/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156903,"הצעת חוק הרשות לטיפול בנפגעי הלם קרב, התשפ'א-2021",פ\24\534,,פ/389/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157089,"הצעת חוק האזרחים הוותיקים (תיקון - פטור מתשלום בתחבורה ציבורית), התשפ'א-2021",פ\24\558,-3,פ/99/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157389,"הצעת חוק אחריות לעבודות שיפוצים, התשפ'א-2021",פ\24\539,-2,פ/29/21
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156363,"הצעת חוק עבודת נשים (תיקון - שעות היעדרות מעבודה לאישה בהריון בר-סיכון), התשפ'א-2021",פ\24\567,-2,פ/90/22
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156363,"הצעת חוק עבודת נשים (תיקון - שעות היעדרות מעבודה לאישה בהריון בר-סיכון), התשפ'א-2021",פ\24\567,-2,פ/93/22
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156363,"הצעת חוק עבודת נשים (תיקון - שעות היעדרות מעבודה לאישה בהריון בר-סיכון), התשפ'א-2021",פ\24\567,-2,פ/156/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156363,"הצעת חוק עבודת נשים (תיקון - שעות היעדרות מעבודה לאישה בהריון בר-סיכון), התשפ'א-2021",פ\24\567,-2,פ/764/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156363,"הצעת חוק עבודת נשים (תיקון - שעות היעדרות מעבודה לאישה בהריון בר-סיכון), התשפ'א-2021",פ\24\567,-2,פ/156/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156527,"הצעת חוק מיסוי מקרקעין (שבח ורכישה) (תיקון - תשלום המס בתשלומים), התשפ'א-2021",פ\24\740,,פ/404/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156527,"הצעת חוק מיסוי מקרקעין (שבח ורכישה) (תיקון - תשלום המס בתשלומים), התשפ'א-2021",פ\24\740,,פ/404/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156695,"הצעת חוק בתי המשפט (תיקון - מחלקות לעבירות מין), התשפ'א-2021",פ\24\406,,פ/1687/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156695,"הצעת חוק בתי המשפט (תיקון - מחלקות לעבירות מין), התשפ'א-2021",פ\24\406,-2,פ/2019/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156695,"הצעת חוק בתי המשפט (תיקון - מחלקות לעבירות מין), התשפ'א-2021",פ\24\406,,פ/1687/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156831,"הצעת חוק האזרחים הוותיקים (תיקון - הקצאת מקומות חניה במקום ציבורי לאזרח ותיק), התשפ'א-2021",פ\24\535,,פ/1412/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156831,"הצעת חוק האזרחים הוותיקים (תיקון - הקצאת מקומות חניה במקום ציבורי לאזרח ותיק), התשפ'א-2021",פ\24\535,,פ/1412/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2158008,"הצעת חוק השתלת אברים (תיקון - שינוי ברירת המחדל), התשפ'א-2021",פ\24\592,,פ/2006/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2158008,"הצעת חוק השתלת אברים (תיקון - שינוי ברירת המחדל), התשפ'א-2021",פ\24\592,,פ/2006/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156185,"הצעת חוק פינוי ההתנחלות בחברון, התשפ'א-2021",פ\24\543,,פ/1530/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156185,"הצעת חוק פינוי ההתנחלות בחברון, התשפ'א-2021",פ\24\543,,פ/1530/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156385,"הצעת חוק לתיקון פקודת המשטרה (אלימות שוטרים ושינויים ארגוניים), התשפ'א-2021",פ\24\481,,פ/1498/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156385,"הצעת חוק לתיקון פקודת המשטרה (אלימות שוטרים ושינויים ארגוניים), התשפ'א-2021",פ\24\481,,פ/1498/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156485,"הצעת חוק הביטוח הלאומי (תיקון - השוואת קצבת נכות לשכר המינימום), התשפ'א-2021",פ\24\456,-2,פ/97/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156664,"הצעת חוק הגנה על זכויות ילדים נפגעי עבירת המתה בדירת המשפחה, התשפ'ב–2022",פ\24\718,,פ/494/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156664,"הצעת חוק הגנה על זכויות ילדים נפגעי עבירת המתה בדירת המשפחה, התשפ'ב–2022",פ\24\718,,פ/495/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156664,"הצעת חוק הגנה על זכויות ילדים נפגעי עבירת המתה בדירת המשפחה, התשפ'ב–2022",פ\24\718,,פ/494/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156664,"הצעת חוק הגנה על זכויות ילדים נפגעי עבירת המתה בדירת המשפחה, התשפ'ב–2022",פ\24\718,,פ/495/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156814,"הצעת חוק העברת מידע לשם פיקוח על הפרשות לפנסיה, התשפ'א-2021",פ\24\500,,פ/1435/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156864,"הצעת חוק הגנת השכר (תיקון - הגבלת ניכוי דמי חבר ודמי טיפול מקצועי ארגוני), התשפ'א-2021",פ\24\477,3,פ/319/22
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156864,"הצעת חוק הגנת השכר (תיקון - הגבלת ניכוי דמי חבר ודמי טיפול מקצועי ארגוני), התשפ'א-2021",פ\24\477,3,פ/386/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156864,"הצעת חוק הגנת השכר (תיקון - הגבלת ניכוי דמי חבר ודמי טיפול מקצועי ארגוני), התשפ'א-2021",פ\24\477,3,פ/386/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157396,"הצעת חוק הרשויות המקומיות (בחירת ראש הרשות וסגניו וכהונתם) (תיקון - מילוי מקום ראש רשות שהושעה מכהונה בשל הגשת כתב אישום ושב ונבחר), התשפ'א-2021",פ\24\541,,פ/445/23
